graph_dot,graph_g6,executable,method,cr,time,success
graph G {  0; 0 -- 3; 0 -- 6; 1; 1 -- 5; 1 -- 8; 2; 2 -- 4; 2 -- 7; 3; 3 -- 6; 3 -- 8; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 5 -- 8; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8;},HCHCp\V,bin/okp-recognition-cro,ilp,,,
graph G {  0; 0 -- 3; 0 -- 6; 1; 1 -- 5; 1 -- 8; 2; 2 -- 4; 2 -- 7; 3; 3 -- 6; 3 -- 8; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 5 -- 8; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8;},HCHCp\V,bin/okp-recognition,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 1; 1 -- 4; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FsXXw,bin/okp-recognition-full-cro,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 1; 1 -- 4; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FsXXw,bin/okp-recognition-full,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 1; 1 -- 4; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FsXXw,bin/okp-recognition-cro,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 1; 1 -- 4; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FsXXw,bin/okp-recognition,ilp,,,
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 5; 5 -- 6; 6;},FBqng,bin/okp-recognition-full-cro,ilp,,,
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 5; 5 -- 6; 6;},FBqng,bin/okp-recognition-full,ilp,,,
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 5; 5 -- 6; 6;},FBqng,bin/okp-recognition-cro,ilp,,,
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 5; 5 -- 6; 6;},FBqng,bin/okp-recognition,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 1; 1 -- 2; 1 -- 5; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FwdXw,bin/okp-recognition-full-cro,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 1; 1 -- 2; 1 -- 5; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FwdXw,bin/okp-recognition-full,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 1; 1 -- 2; 1 -- 5; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FwdXw,bin/okp-recognition-cro,ilp,,,
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 1; 1 -- 2; 1 -- 5; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FwdXw,bin/okp-recognition,ilp,,,
graph G {  0; 0 -- 3; 0 -- 4; 1; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 6; 6;},FDlrW,bin/okp-recognition-full-cro,ilp,,,
graph G {  0; 0 -- 3; 0 -- 4; 1; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 6; 6;},FDlrW,bin/okp-recognition-full,ilp,,,
graph G {  0; 0 -- 3; 0 -- 4; 1; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 6; 6;},FDlrW,bin/okp-recognition-cro,ilp,,,
