graph_dot,graph_g6,executable,method,cr,time,success
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj,ilp,0.0,1664014.0,True
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj,sat,0.0,16782.0,True
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj,dp,0.0,13460.0,True
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj --no_bct,ilp,0.0,2386943.0,True
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj --no_bct,sat,0.0,109623.0,True
graph G {  0; 0 -- 6; 1; 1 -- 5; 2; 2 -- 4; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F?HSo,bin/okp-recognition-obj --no_bct,dp,0.0,100129.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj,ilp,0.0,2223267.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj,sat,0.0,80546.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj,dp,0.0,30718.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj --no_bct,ilp,0.0,2403857.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj --no_bct,sat,0.0,89427.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 5; 5;},E@hW,bin/okp-recognition-obj --no_bct,dp,0.0,64887.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj,ilp,0.0,3697200.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj,sat,0.0,95489.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj,dp,0.0,38787.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj --no_bct,ilp,0.0,2587269.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj --no_bct,sat,0.0,100798.0,True
graph G {  0; 0 -- 3; 1; 1 -- 2; 1 -- 4; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EKSw,bin/okp-recognition-obj --no_bct,dp,0.0,45940.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj,ilp,0.0,1682654.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj,sat,0.0,12069.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj,dp,0.0,9149.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj --no_bct,ilp,0.0,643872.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj --no_bct,sat,0.0,76470.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},D@{,bin/okp-recognition-obj --no_bct,dp,0.0,33193.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj,ilp,0.0,3714177.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj,sat,0.0,83690.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj,dp,0.0,28213.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj --no_bct,ilp,0.0,715397.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj --no_bct,sat,0.0,76128.0,True
graph G {  0; 0 -- 4; 1; 1 -- 3; 1 -- 4; 2; 2 -- 3; 2 -- 4; 3; 3 -- 4; 4;},DB{,bin/okp-recognition-obj --no_bct,dp,0.0,30104.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj,ilp,0.0,3689996.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj,sat,0.0,86407.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj,dp,0.0,28398.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj --no_bct,ilp,0.0,865259.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj --no_bct,sat,0.0,94857.0,True
graph G {  0; 0 -- 5; 1; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E?Nw,bin/okp-recognition-obj --no_bct,dp,0.0,52643.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj,ilp,2.0,55101735.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj,sat,2.0,1566573.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj,dp,2.0,605256.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj --no_bct,ilp,2.0,74187074.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj --no_bct,sat,2.0,22407057.0,True
graph G {  0; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 6;},FAL~o,bin/okp-recognition-obj --no_bct,dp,2.0,1250021.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj,ilp,0.0,3990628.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj,sat,0.0,114364.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj,dp,0.0,41428.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj --no_bct,ilp,0.0,3835811.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj --no_bct,sat,0.0,119794.0,True
graph G {  0; 0 -- 1; 1; 1 -- 6; 2; 2 -- 4; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F_GZw,bin/okp-recognition-obj --no_bct,dp,0.0,70120.0,True
graph G {  0;},@,bin/okp-recognition-obj,ilp,0.0,585.0,True
graph G {  0;},@,bin/okp-recognition-obj,sat,0.0,524.0,True
graph G {  0;},@,bin/okp-recognition-obj,dp,0.0,239.0,True
graph G {  0;},@,bin/okp-recognition-obj --no_bct,ilp,0.0,1075.0,True
graph G {  0;},@,bin/okp-recognition-obj --no_bct,sat,0.0,524.0,True
graph G {  0;},@,bin/okp-recognition-obj --no_bct,dp,0.0,218.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj,ilp,1.0,11793809.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj,sat,1.0,273400.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj,dp,1.0,88728.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj --no_bct,ilp,1.0,25780815.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj --no_bct,sat,1.0,368957.0,True
graph G {  0; 0 -- 1; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},E`\w,bin/okp-recognition-obj --no_bct,dp,1.0,150414.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj,ilp,1.0,27577682.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj,sat,1.0,563574.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj,dp,1.0,802436.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj --no_bct,ilp,1.0,35380398.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj --no_bct,sat,1.0,751836.0,True
graph G {  0; 0 -- 1; 1; 1 -- 2; 1 -- 3; 2; 2 -- 3; 2 -- 6; 3; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},Gj?HWw,bin/okp-recognition-obj --no_bct,dp,1.0,555413.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj,ilp,1.0,17237352.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj,sat,1.0,432173.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj,dp,1.0,174404.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj --no_bct,ilp,1.0,27450982.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj --no_bct,sat,1.0,555486.0,True
graph G {  0; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 6; 4; 4 -- 6; 5; 6;},F@pro,bin/okp-recognition-obj --no_bct,dp,1.0,291490.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj,ilp,1.0,10250699.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj,sat,1.0,274186.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj,dp,1.0,98140.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj --no_bct,ilp,1.0,18709428.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj --no_bct,sat,1.0,623122.0,True
graph G {  0; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 6; 2; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},FGE^w,bin/okp-recognition-obj --no_bct,dp,1.0,297655.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj,ilp,2.0,54409535.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj,sat,2.0,32658676.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj,dp,2.0,1269633.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj --no_bct,ilp,2.0,68531449.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj --no_bct,sat,2.0,40359009.0,True
graph G {  0; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G?DP^{,bin/okp-recognition-obj --no_bct,dp,2.0,2779391.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj,ilp,0.0,2288719.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj,sat,0.0,90879.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj,dp,0.0,28826.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj --no_bct,ilp,0.0,2860530.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj --no_bct,sat,0.0,99836.0,True
graph G {  0; 0 -- 4; 0 -- 5; 1; 1 -- 4; 1 -- 5; 2; 2 -- 3; 2 -- 5; 3; 3 -- 5; 4; 4 -- 5; 5;},E@rw,bin/okp-recognition-obj --no_bct,dp,0.0,47797.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj,ilp,0.0,2233953.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj,sat,0.0,90106.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj,dp,0.0,35391.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj --no_bct,ilp,0.0,4686160.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj --no_bct,sat,0.0,152212.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},G?`@pk,bin/okp-recognition-obj --no_bct,dp,0.0,113271.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj,ilp,0.0,1637374.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj,sat,0.0,12919.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj,dp,0.0,9869.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj --no_bct,ilp,0.0,940493.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj --no_bct,sat,0.0,93389.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 5; 2; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EGFw,bin/okp-recognition-obj --no_bct,dp,0.0,51030.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj,ilp,2.0,25031107.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj,sat,2.0,2603592.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj,dp,2.0,232625.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj --no_bct,ilp,2.0,28833852.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj --no_bct,sat,2.0,4263102.0,True
graph G {  0; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 4; 4 -- 5; 5;},EINw,bin/okp-recognition-obj --no_bct,dp,2.0,551998.0,True
graph G {  0; 0 -- 6; 1; 1 -- 6; 2; 2 -- 3; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F@?Nw,bin/okp-recognition-obj,ilp,0.0,3143313.0,True
graph G {  0; 0 -- 6; 1; 1 -- 6; 2; 2 -- 3; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F@?Nw,bin/okp-recognition-obj,sat,0.0,14316.0,True
graph G {  0; 0 -- 6; 1; 1 -- 6; 2; 2 -- 3; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F@?Nw,bin/okp-recognition-obj,dp,0.0,11324.0,True
graph G {  0; 0 -- 6; 1; 1 -- 6; 2; 2 -- 3; 2 -- 6; 3; 3 -- 6; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6;},F@?Nw,bin/okp-recognition-obj --no_bct,ilp,0.0,1077991.0,True
